"id_catalogo";"cd_opcion";"cc_externa";"df_baja";"cve_usuario";"id_catalogo_padre";"cd_descripcionDos";"cc_externaDos";"LOCK_FLAG";"ix_dependencia";"id_validar";"id_validacion_planeacion";"id_validacion_supervisor"
512;"Subsidios para la adquisición de vivienda de interés social";"43601";"";"Superusuario";232;"43601 Subsidios para la adquisición de vivienda de interés social";"634";0;0;0;0;0
513;"Subsidios al consumo";"43701";"";"Superusuario";232;"43701 Subsidios al consumo";"635";0;0;0;0;0
514;"Subsidios a Entidades Federativas y Municipios (Se modifica)";"43801";"";"Superusuario";232;"43801 Subsidios a Entidades Federativas y Municipios (Se modifica)";"636";0;0;0;0;0
515;"Subsidios para capacitación y becas";"43901";"";"Superusuario";232;"43901 Subsidios para capacitación y becas";"637";0;0;0;0;0
516;"Subsidios a fideicomisos privados y estatales";"43902";"";"Superusuario";232;"43902 Subsidios a fideicomisos privados y estatales";"638";0;0;0;0;0
517;"Gastos relacionados con actividades culturales, deportivas y de ayuda extraordinaria";"44101";"";"Superusuario";232;"44101 Gastos relacionados con actividades culturales, deportivas y de ayuda extraordinaria";"639";0;0;0;0;0
518;"Gastos por servicios de traslado de personas";"44102";"";"Superusuario";232;"44102 Gastos por servicios de traslado de personas";"640";0;0;0;0;0
519;"Premios, recompensas, pensiones de gracia y pensión recreativa estudiantil";"44103";"";"Superusuario";232;"44103 Premios, recompensas, pensiones de gracia y pensión recreativa estudiantil";"641";0;0;0;0;0
520;"Premios, estímulos, recompensas, becas y seguros a deportistas";"44104";"";"Superusuario";232;"44104 Premios, estímulos, recompensas, becas y seguros a deportistas";"642";0;0;0;0;0
521;"Apoyo a voluntarios que participan en diversos programas federales";"44105";"";"Superusuario";232;"44105 Apoyo a voluntarios que participan en diversos programas federales";"643";0;0;0;0;0
522;"Compensaciones por servicios de carácter social";"44106";"";"Superusuario";232;"44106 Compensaciones por servicios de carácter social";"644";0;0;0;0;0
523;"Apoyos a la investigación científica y tecnológica de instituciones académicas y sector público";"44401";"";"Superusuario";232;"44401 Apoyos a la investigación científica y tecnológica de instituciones académicas y sector público";"645";0;0;0;0;0
524;"Apoyos a la investigación científica y tecnológica en instituciones sin fines de lucro";"44402";"";"Superusuario";232;"44402 Apoyos a la investigación científica y tecnológica en instituciones sin fines de lucro";"646";0;0;0;0;0
525;"Mercancías para su distribución a la población";"44801";"";"Superusuario";232;"44801 Mercancías para su distribución a la población";"647";0;0;0;0;0
526;"Pago de pensiones y jubilaciones";"45201";"";"Superusuario";232;"45201 Pago de pensiones y jubilaciones";"648";0;0;0;0;0
527;"Pago de pensiones y jubilaciones contractuales";"45202";"";"Superusuario";232;"45202 Pago de pensiones y jubilaciones contractuales";"649";0;0;0;0;0
528;"Transferencias para el pago de pensiones y jubilaciones";"45203";"";"Superusuario";232;"45203 Transferencias para el pago de pensiones y jubilaciones";"650";0;0;0;0;0
529;"Pago de sumas aseguradas";"45901";"";"Superusuario";232;"45901 Pago de sumas aseguradas";"651";0;0;0;0;0
530;"Prestaciones económicas distintas de pensiones y jubilaciones";"45902";"";"Superusuario";232;"45902 Prestaciones económicas distintas de pensiones y jubilaciones";"652";0;0;0;0;0
531;"Aportaciones a fideicomisos públicos";"46101";"";"Superusuario";232;"46101 Aportaciones a fideicomisos públicos";"653";0;0;0;0;0
532;"Aportaciones a mandatos públicos";"46102";"";"Superusuario";232;"46102 Aportaciones a mandatos públicos";"654";0;0;0;0;0
533;"Trasferencias para cuotas y aportaciones de seguridad social para el IMSS, ISSSTE e ISSFAM por obligación del Estado";"47101";"";"Superusuario";232;"47101 Trasferencias para cuotas y aportaciones de seguridad social para el IMSS, ISSSTE e ISSFAM por obligación del Estado";"655";0;0;0;0;0
534;"Transferencias para cuotas y aportaciones a los seguros de retiro, cesantía en edad avanzada y vejez";"47102";"";"Superusuario";232;"47102 Transferencias para cuotas y aportaciones a los seguros de retiro, cesantía en edad avanzada y vejez";"656";0;0;0;0;0
535;"Donativos a instituciones sin fines de lucro";"48101";"";"Superusuario";232;"48101 Donativos a instituciones sin fines de lucro";"657";0;0;0;0;0
536;"Donativos a entidades federativas o municípios";"48201";"";"Superusuario";232;"48201 Donativos a entidades federativas o municípios";"658";0;0;0;0;0
537;"Donativos a fideicomisos privados";"48301";"";"Superusuario";232;"48301 Donativos a fideicomisos privados";"659";0;0;0;0;0
538;"Donativos a fideicomisos estatales";"48401";"";"Superusuario";232;"48401 Donativos a fideicomisos estatales";"660";0;0;0;0;0
539;"Donativos internacionales";"48501";"";"Superusuario";232;"48501 Donativos internacionales";"661";0;0;0;0;0
540;"Cuotas y aportaciones a organismos internacionales";"49201";"";"Superusuario";232;"49201 Cuotas y aportaciones a organismos internacionales";"662";0;0;0;0;0
541;"Otras aportaciones internacionales";"49202";"";"Superusuario";232;"49202 Otras aportaciones internacionales";"663";0;0;0;0;0
542;"Mobiliario";"51101";"";"Superusuario";232;"51101 Mobiliario";"664";0;0;0;0;0
543;"Bienes artísticos y culturales";"51301";"";"Superusuario";232;"51301 Bienes artísticos y culturales";"665";0;0;0;0;0
544;"Bienes informáticos";"51501";"";"Superusuario";232;"51501 Bienes informáticos";"666";0;0;0;0;0
545;"Equipo de administración";"51901";"";"Superusuario";232;"51901 Equipo de administración";"667";0;0;0;0;0
546;"Adjudicaciones, expropiaciones e indemnizaciones de bienes muebles";"51902";"";"Superusuario";232;"51902 Adjudicaciones, expropiaciones e indemnizaciones de bienes muebles";"668";0;0;0;0;0
547;"Equipos y aparatos audiovisuales";"52101";"";"Superusuario";232;"52101 Equipos y aparatos audiovisuales";"669";0;0;0;0;0
548;"Aparatos deportivos";"52201";"";"Superusuario";232;"52201 Aparatos deportivos";"670";0;0;0;0;0
549;"Cámaras fotográficas y de video";"52301";"";"Superusuario";232;"52301 Cámaras fotográficas y de video";"671";0;0;0;0;0
550;"Otro mobiliario y equipo educacional y recreativo";"52901";"";"Superusuario";232;"52901 Otro mobiliario y equipo educacional y recreativo";"672";0;0;0;0;0
551;"Equipo médico y de laboratorio";"53101";"";"Superusuario";232;"53101 Equipo médico y de laboratorio";"673";0;0;0;0;0
552;"Instrumental médico y de laboratorio";"53201";"";"Superusuario";232;"53201 Instrumental médico y de laboratorio";"674";0;0;0;0;0
553;"Vehículos y equipo terrestres, para la ejecución de programas de seguridad pública y nacional";"54101";"";"Superusuario";232;"54101 Vehículos y equipo terrestres, para la ejecución de programas de seguridad pública y nacional";"675";0;0;0;0;0
554;"Vehículos y equipo terrestres, destinados exclusivamente para desastres naturales";"54102";"";"Superusuario";232;"54102 Vehículos y equipo terrestres, destinados exclusivamente para desastres naturales";"676";0;0;0;0;0
555;"Vehículos y equipo terrestres, destinados a servicios públicos y la operación de programas públicos";"54103";"";"Superusuario";232;"54103 Vehículos y equipo terrestres, destinados a servicios públicos y la operación de programas públicos";"677";0;0;0;0;0
556;"Vehículos y equipo terrestres, destinados a servicios administrativos";"54104";"";"Superusuario";232;"54104 Vehículos y equipo terrestres, destinados a servicios administrativos";"678";0;0;0;0;0
557;"Vehículos y equipo terrestres, destinados a servidores públicos";"54105";"";"Superusuario";232;"54105 Vehículos y equipo terrestres, destinados a servidores públicos";"679";0;0;0;0;0
558;"Carrocerías y remolques";"54201";"";"Superusuario";232;"54201 Carrocerías y remolques";"680";0;0;0;0;0
559;"Vehículos y equipo aéreos, para la ejecución de programas de seguridad pública y nacional";"54301";"";"Superusuario";232;"54301 Vehículos y equipo aéreos, para la ejecución de programas de seguridad pública y nacional";"681";0;0;0;0;0
560;"Vehículos y equipo aéreos, destinados exclusivamente para desastres naturales";"54302";"";"Superusuario";232;"54302 Vehículos y equipo aéreos, destinados exclusivamente para desastres naturales";"682";0;0;0;0;0
561;"Vehículos y equipo aéreos, destinados a servicios públicos y la operación de programas públicos";"54303";"";"Superusuario";232;"54303 Vehículos y equipo aéreos, destinados a servicios públicos y la operación de programas públicos";"683";0;0;0;0;0
562;"Equipo ferroviario";"54401";"";"Superusuario";232;"54401 Equipo ferroviario";"684";0;0;0;0;0
563;"Vehículos y equipo marítimo, para la ejecución de programas de seguridad pública y nacional";"54501";"";"Superusuario";232;"54501 Vehículos y equipo marítimo, para la ejecución de programas de seguridad pública y nacional";"685";0;0;0;0;0
564;"Vehículos y equipo marítimo, destinados a servicios públicos y la operación de programas públicos";"54502";"";"Superusuario";232;"54502 Vehículos y equipo marítimo, destinados a servicios públicos y la operación de programas públicos";"686";0;0;0;0;0
565;"Construcción de embarcaciones";"54503";"";"Superusuario";232;"54503 Construcción de embarcaciones";"687";0;0;0;0;0
566;"Otros equipos de transporte";"54901";"";"Superusuario";232;"54901 Otros equipos de transporte";"688";0;0;0;0;0
567;"Maquinaria y equipo de defensa y seguridad pública";"55101";"";"Superusuario";232;"55101 Maquinaria y equipo de defensa y seguridad pública";"689";0;0;0;0;0
568;"Equipo de seguridad pública y nacional";"55102";"";"Superusuario";232;"55102 Equipo de seguridad pública y nacional";"690";0;0;0;0;0
569;"Maquinaria y equipo agropecuario";"56101";"";"Superusuario";232;"56101 Maquinaria y equipo agropecuario";"691";0;0;0;0;0
570;"Maquinaria y equipo industrial";"56201";"";"Superusuario";232;"56201 Maquinaria y equipo industrial";"692";0;0;0;0;0
571;"Maquinaria y equipo de construcción";"56301";"";"Superusuario";232;"56301 Maquinaria y equipo de construcción";"693";0;0;0;0;0
572;"Equipos y aparatos de comunicaciones y telecomunicaciones";"56501";"";"Superusuario";232;"56501 Equipos y aparatos de comunicaciones y telecomunicaciones";"694";0;0;0;0;0
573;"Maquinaria y equipo eléctrico y electrónico";"56601";"";"Superusuario";232;"56601 Maquinaria y equipo eléctrico y electrónico";"695";0;0;0;0;0
574;"Herramientas y máquinas herramienta";"56701";"";"Superusuario";232;"56701 Herramientas y máquinas herramienta";"696";0;0;0;0;0
575;"Bienes muebles por arrendamiento financiero";"56901";"";"Superusuario";232;"56901 Bienes muebles por arrendamiento financiero";"697";0;0;0;0;0
576;"Otros bienes muebles";"56902";"";"Superusuario";232;"56902 Otros bienes muebles";"698";0;0;0;0;0
577;"Animales de reproducción";"57101";"";"Superusuario";232;"57101 Animales de reproducción";"699";0;0;0;0;0
578;"Animales de trabajo";"57601";"";"Superusuario";232;"57601 Animales de trabajo";"700";0;0;0;0;0
579;"Animales de custodia y vigilancia";"57701";"";"Superusuario";232;"57701 Animales de custodia y vigilancia";"701";0;0;0;0;0
580;"Terrenos";"58101";"";"Superusuario";232;"58101 Terrenos";"702";0;0;0;0;0
581;"Edificios y locales";"58301";"";"Superusuario";232;"58301 Edificios y locales";"703";0;0;0;0;0
582;"Adjudicaciones, expropiaciones e indemnizaciones de inmuebles";"58901";"";"Superusuario";232;"58901 Adjudicaciones, expropiaciones e indemnizaciones de inmuebles";"704";0;0;0;0;0
583;"Bienes inmuebles en la modalidad de proyectos de infraestructura productiva de largo plazo";"58902";"";"Superusuario";232;"58902 Bienes inmuebles en la modalidad de proyectos de infraestructura productiva de largo plazo";"705";0;0;0;0;0
584;"Bienes inmuebles por arrendamiento financiero";"58903";"";"Superusuario";232;"58903 Bienes inmuebles por arrendamiento financiero";"706";0;0;0;0;0
585;"Otros bienes inmuebles";"58904";"";"Superusuario";232;"58904 Otros bienes inmuebles";"707";0;0;0;0;0
586;"Software";"59101";"";"Superusuario";232;"59101 Software";"708";0;0;0;0;0
587;"Catalogo Macroprocesos";"";"";"Superusuario";0;"";"";0;0;0;0;0
588;"Macroproceso 1";"10";"";"Superusuario";587;"";"";0;0;0;0;0
589;"Macroproceso 2";"20";"";"Superusuario";587;"";"";0;0;0;0;0
590;"Macroproceso 3";"30";"";"Superusuario";587;"";"";0;0;0;0;0
591;"Macroproceso 4";"40";"";"Superusuario";587;"";"";0;0;0;0;0
592;"Catalogo Objetivos Prioritario";"";"";"Superusuario";0;"";"";0;0;0;0;0
593;"Mejorar la coordinación entre las autoridades educativas estatales y federales y actores clave del Sistema Educativo Nacional para la mejora continua de la educación";"1";"2023-11-11";"superusuario";592;"";"";9;0;47;0;51
594;"Mejorar la oferta de información relevante y las orientaciones técnico pedagógicas que contribuyan a mejorar el aprendizaje de los estudiantes de educación básica, media superior y de adultos para fortalecer la excelencia, la inclusión y la equidad..";"2";"2023-11-11";"superusuario";592;"";"";1;0;0;0;0
595;"Fortalecer la oferta de información y orientaciones técnico pedagógicas que favorezcan la mejora continua de las escuelas de educación básica, media superior y para adultos y las constituyan como espacios formativos inclusivos, interculturales…";"3";"2023-11-11";"superusuario";592;"";"";1;0;0;0;0
596;"Fortalecer el marco regulatorio y los programas para mejorar la formación continua y el desarrollo profesional de docentes de educación básica y media superior";"4";"2023-11-11";"superusuario";592;"";"";1;0;0;0;0
597;"Fortalecer la oferta de información y el marco regulatorio para la toma de decisiones en las políticas de educación básica y media superior para avanzar en el cumplimiento del derecho a la educación";"5";"2023-11-11";"superusuario";592;"";"";1;0;0;0;0
598;"Garantizar la generación de información sobre el SEN, así como de productos institucionales que apoyen la mejora continua de la educación básica y media superior";"6";"2023-11-11";"superusuario";592;"";"";1;0;0;0;0
599;"Catalogo Problemática Educativa 2";"";"";"Superusuario";0;"";"";0;0;0;0;0
600;"Aprendizajes";"10";"";"Superusuario";599;"";"";0;0;0;0;0
601;"Organización Escolar";"20";"";"Superusuario";599;"";"";0;0;0;0;0
602;"Formación docente";"30";"";"Superusuario";599;"";"";0;0;0;0;0
603;"Gestión Educativa";"40";"";"Superusuario";599;"";"";0;0;0;0;0
604;"Desarrollo Curricular";"50";"";"Superusuario";599;"";"";0;0;0;0;0
606;"Nombre del indicador del Parámetro (PI)";"";"";"Superusuario";0;"";"";0;0;0;0;0
607;"Nivel de satisfacción de las autoridades educativas con la organización y funcionamiento del Sistema Nacional para la Mejora Continua de la Educación";"1";"";"Superusuario";606;"";"1.1";0;0;0;0;0
608;"Porcentaje de convenios de colaboración suscritos en materia de mejora continua de la educación en el año t";"1";"";"Superusuario";606;"";"1.2";0;0;0;0;0
609;"Porcentaje de recomendaciones del Consejo Técnico de Educación y del Consejo Ciudadano atendidas por la Comisión en el año t";"1";"";"Superusuario";606;"";"1.3";0;0;0;0;0
610;"Nivel de satisfacción de los actores clave con las herramientas, recursos y materiales educativos que genere la Comisión para la mejora continua de los aprendizajes de los estudiantes en educación básica y media superior";"2";"";"Superusuario";606;"";"2.1";0;0;0;0;0
611;"Porcentaje de lineamientos, programas y sugerencias emitidos por la Comisión para mejorar el aprendizaje de los estudiantes en el año t";"2";"";"Superusuario";606;"";"2.2";0;0;0;0;0
612;"Porcentaje de estudios e investigaciones especializadas y evaluaciones diagnósticas sobre temáticas de inclusión, equidad y excelencia educativa elaborados por la Comisión en el año t";"2";"";"Superusuario";606;"";"2.3";0;0;0;0;0
613;"Nivel de satisfacción de los actores clave con las herramientas, recursos y materiales educativos que genere la Comisión para la mejora de las escuelas de educación básica y media superior";"3";"";"Superusuario";606;"";"3.1";0;0;0;0;0
614;"Porcentaje de estudios e investigaciones especializadas y evaluaciones diagnósticas sobre procesos escolares elaborados por la Comisión en el año t";"3";"";"Superusuario";606;"";"3.2";0;0;0;0;0
615;"Porcentaje de lineamientos y orientaciones emitidos por la Comisión para la mejora de las escuelas de educación básica y media superior en el año t";"3";"";"Superusuario";606;"";"3.3";0;0;0;0;0
616;"Nivel de satisfacción de los actores clave con los lineamientos, criterios y programas que genere la Comisión para la mejora de la formación continua y desarrollo profesional de docentes de educación básica y media superior";"4";"";"Superusuario";606;"";"4.1";0;0;0;0;0
617;"Porcentaje de estudios e investigaciones especializadas y evaluaciones diagnósticas sobre prácticas docentes, directivas y de apoyo y de formación continua y desarrollo profesional de docente elaborados por la Comisión en el año t.";"4";"";"Superusuario";606;"";"4.2";0;0;0;0;0
618;"Porcentaje de criterios, lineamientos y programas emitidos por la Comisión para mejorar la formación continua y desarrollo profesional de docentes de educación básica y media superior en el año t";"4";"";"Superusuario";606;"";"4.3";0;0;0;0;0
619;"Nivel de satisfacción de las autoridades educativas con las herramientas y recursos que genere la Comisión para mejorar las políticas de educación básica y media superior";"5";"";"Superusuario";606;"";"5.1";0;0;0;0;0
620;"Porcentaje de estudios, investigaciones especializadas y evaluaciones diagnósticas sobre políticas educativas elaborados por la Comisión en el año t";"5";"";"Superusuario";606;"";"5.2";0;0;0;0;0
621;"Porcentaje de criterios y sugerencias emitidos por la Comisión para mejorar el desarrollo de políticas adecuadas a las necesidades de la población en el año t";"5";"";"Superusuario";606;"";"5.3";0;0;0;0;0
622;"Nivel de satisfacción de los actores clave con la información, acciones y productos que difunde la Comisión para apoyar los procesos de mejora continua de la educación y el seguimiento de sus resultados";"6";"";"Superusuario";606;"";"6.1";0;0;0;0;0
623;"Porcentaje de indicadores para monitorear los resultados de la mejora educativa publicados en el año t";"6";"";"Superusuario";606;"";"6.2";0;0;0;0;0
624;"Porcentaje de publicaciones y acciones de difusión realizadas en el año t";"6";"";"Superusuario";606;"";"6.3";0;0;0;0;0
625;"Nombre del indicador de la MIR";"";"";"Superusuario";0;"";"";0;0;0;0;0
626;"Cambio en el porcentaje de personas entre 20 y 24 años de edad que cuentan con al menos la Educación Media Superior completa";"F5";"";"Superusuario";625;"";"Fin";0;0;0;0;0
627;"Tasa de eficiencia terminal en primaria";"F6";"";"Superusuario";625;"";"Fin";0;0;0;0;0
628;"Tasa de eficiencia terminal en secundaria";"F7";"";"Superusuario";625;"";"Fin";0;0;0;0;0
629;"Las autoridades educativas (federal y locales) promueven de manera eficaz la mejora continua de la educación";"P";"";"Superusuario";625;"";"Propósito";0;0;0;0;0
630;"Porcentaje de la oferta de estudios, investigaciones especializadas y evaluaciones para la mejora de la educación fortalecida";"C1";"";"Superusuario";625;"";"Componente";0;0;0;0;0
631;"Porcentaje de indicadores para monitorear los resultados de la mejora educativa actualizados ";"C2";"";"Superusuario";625;"";"Componente";0;0;0;0;0
632;"Porcentaje de lineamientos, criterios, sugerencias, programas y materiales para la mejora continua de la educación emitidos";"C3";"";"Superusuario";625;"";"Componente";0;0;0;0;0
633;"Porcentaje de acuerdos dirigidos a la coordinación de las autoridades educativas para la mejora continua cumplidos";"C4";"";"Superusuario";625;"";"Componente";0;0;0;0;0
634;"Porcentaje de instrumentos de los estudios, investigaciones especializadas, y evaluaciones para la mejora educativa elaborados";"A1.C1";"";"Superusuario";625;"";"Actividad";0;0;0;0;0
635;"Porcentaje de marcos conceptuales y metodológicos diseñados";"A2.C1";"";"Superusuario";625;"";"Actividad";0;0;0;0;0
636;"Porcentaje de avance en el tratamiento de información para la actualización de indicadores";"A1.C2";"";"Superusuario";625;"";"Actividad";0;0;0;0;0
637;"Porcentaje de avance en el seguimiento a lineamientos, criterios, sugerencias, programas y materiales para la mejora educativa ";"A1.C3";"";"Superusuario";625;"";"Actividad";0;0;0;0;0
638;"Porcentaje de sesiones de los Órganos de gobierno y consulta de la MEJOREDU realizadas";"A1.C4";"";"Superusuario";625;"";"Actividad";0;0;0;0;0
640;"Acción Puntual PI";"";"";"Superusuario";0;"";"";0;0;0;0;0
641;"Establecer las políticas y regulaciones para la organización y funcionamiento de la Comisión Nacional para la Mejora Continua de la Educación.";"10";"2024-01-11";"Superusuario";640;"1.1.1";"";0;0;0;0;0
642;"Formular los planes y programas de trabajo institucionales que permitan dar cumplimiento a las atribuciones y responsabilidades legales de la Comisión Nacional para la Mejora Continua de la Educación.";"20";"2024-01-11";"Superusuario";640;"1.1.2";"";0;0;0;0;0
643;"Determinar los mecanismos institucionales de articulación interna de los componentes y áreas administrativas de la Comisión Nacional para la Mejora Continua de la Educación.";"30";"2024-01-11";"Superusuario";640;"1.1.3";"";0;0;0;0;0
644;"Determinar las disposiciones y mecanismos para apoyar la organización, funcionamiento y formulación de políticas educativas del Sistema Nacional de Mejora Continua de la Educación.";"40";"2024-01-11";"Superusuario";640;"1.2.1";"";0;0;0;0;0
645;"Promover encuentros de autoridades educativas federales y locales para acordar acciones conjuntas que contribuyan a la mejora continua de la educación.";"50";"2024-01-11";"Superusuario";640;"1.2.2";"";0;0;0;0;0
646;"Promover actividades académicas con expertos y organismos internacionales para apoyar el desempeño de autoridades y actores educativos clave.";"60";"2024-01-11";"Superusuario";640;"1.2.3";"";0;0;0;0;0
647;"Suscribir convenios de colaboración en materia de mejora continua de la educación.";"70";"2024-01-11";"Superusuario";640;"1.3.1";"";0;0;0;0;0
648;"Brindar asistencia técnica a las autoridades de educación básica y media superior del país en materia de mejora continua de la educación.";"80";"2024-01-11";"Superusuario";640;"1.3.2";"";0;0;0;0;0
649;"Mejorar los procesos de planeación, programación, presupuestación, ejercicio, control, seguimiento, evaluación y organización que permitan el logro de los objetivos.";"90";"2024-01-11";"Superusuario";640;"1.4.1";"";0;0;0;0;0
650;"Implementar un modelo de administración que asegure la gestión eficiente y transparente de los recursos humanos, técnicos, financieros y materiales.";"100";"2024-01-11";"Superusuario";640;"1.4.2";"";0;0;0;0;0
651;"Implementar un programa de profesionalización de los servidores públicos para mejorar el rendimiento de las estructuras orgánicas.";"110";"2024-01-11";"Superusuario";640;"1.4.3";"";0;0;0;0;0
652;"Promover la gestión institucional conforme a la base normativa establecida.";"120";"2024-01-11";"Superusuario";640;"1.4.4";"";0;0;0;0;0
653;"Fortalecer el control interno de la Comisión Nacional para la Mejora Continua de la Educación para que contribuya a la efectividad y el desempeño.";"130";"2024-01-11";"Superusuario";640;"1.4.5";"";0;0;0;0;0
654;"Fortalecer los procesos relacionados al cumplimiento de las obligaciones de transparencia y acceso a la información pública.";"140";"2024-01-11";"Superusuario";640;"1.5.1";"";0;0;0;0;0
655;"Implementar acciones de transparencia proactiva para fortalecer la rendición de cuentas.";"150";"2024-01-11";"Superusuario";640;"1.5.2";"";0;0;0;0;0
656;"Llevar a cabo estudios e investigaciones especializadas sobre temáticas de inclusión y equidad en educación básica y media superior.";"160";"2024-01-11";"Superusuario";640;"2.1.1";"";0;0;0;0;0
657;"Desarrollar evaluaciones diagnósticas sobre el aprendizaje de los estudiantes en educación básica y media superior que apoyen el trabajo pedagógico.";"170";"2024-01-11";"Superusuario";640;"2.1.2";"";0;0;0;0;0
658;"Emitir lineamientos y recursos que orienten los procesos de mejora de los aprendizajes de los estudiantes en educación básica y media superior.";"180";"2024-01-11";"Superusuario";640;"2.2.3";"";0;0;0;0;0
659;"Desarrollar materiales prototipo que apoyen la mejora de los aprendizajes de los estudiantes en educación básica y media superior.";"190";"2024-01-11";"Superusuario";640;"2.2.4";"";0;0;0;0;0
660;"Establecer mecanismos de seguimiento y actualización de los lineamientos y materiales prototipo relacionados con la mejora continua de los aprendizajes.";"200";"2024-01-11";"Superusuario";640;"2.3.1";"";0;0;0;0;0
661;"Desarrollar evaluaciones diagnósticas de apoyo al trabajo del aula en diferentes asignaturas del currículum de educación básica y media superior.";"210";"2024-01-11";"Superusuario";640;"2.3.2";"";0;0;0;0;0
662;"Proponer estrategias de reforzamiento pedagógico a partir de los resultados de las evaluaciones diagnósticas, estudios e investigaciones especializados para apoyar el trabajo docente.";"220";"2024-01-11";"Superusuario";640;"2.3.3";"";0;0;0;0;0
663;"Llevar a cabo estudios e investigaciones especializadas sobre los procesos escolares en educación básica y media superior.";"230";"2024-01-11";"Superusuario";640;"3.1.1";"";0;0;0;0;0
664;"Desarrollar evaluaciones diagnósticas sobre la organización y funcionamiento de las escuelas de educación básica y media superior.";"240";"2024-01-11";"Superusuario";640;"3.1.2";"";0;0;0;0;0
665;"Desarrollar mecanismos de recopilación y análisis de información sobre las necesidades y experiencias de mejora en las escuelas de educación básica y media superior, como insumo para la toma de decisiones.";"250";"2024-01-11";"Superusuario";640;"3.1.3";"";0;0;0;0;0
666;"Emitir lineamientos, criterios, orientaciones y recursos que apoyen los procesos de mejora de las escuelas en educación básica y media superior.";"260";"2024-01-11";"Superusuario";640;"3.2.1";"";0;0;0;0;0
667;"Emitir lineamientos para la innovación de materiales y tecnologías educativas que apoyen la mejora continua de las escuelas en educación básica y media superior.";"270";"2024-01-11";"Superusuario";640;"3.2.2";"";0;0;0;0;0
668;"Desarrollar materiales prototipo que apoyen la mejora continua de las escuelas en educación básica y media superior.";"280";"2024-01-11";"Superusuario";640;"3.2.3";"";0;0;0;0;0
669;"Formular sugerencias de elementos que contribuyan a la mejora de los planes y programas de educación básica y media superior, y de los objetivos de la educación inicial, inclusiva y de adultos.";"290";"2024-01-11";"Superusuario";640;"3.2.4";"";0;0;0;0;0
670;"Fortalecer las capacidades institucionales de los equipos técnicos estatales para la implementación y uso de los lineamientos, criterios, sugerencias, recursos y materiales prototipo relacionados con la mejora continua de las escuelas.";"300";"2024-01-11";"Superusuario";640;"3.3.1";"";0;0;0;0;0
671;"Establecer mecanismos de seguimiento y actualización de los lineamientos, criterios, sugerencias y materiales prototipo relacionados con la mejora continua de las escuelas.";"310";"2024-01-11";"Superusuario";640;"3.3.2";"";0;0;0;0;0
672;"Llevar a cabo estudios e investigaciones especializadas sobre prácticas docentes, directiva y de apoyo, y de formación continua y desarrollo profesional docente en educación básica y media superior.";"320";"2024-01-11";"Superusuario";640;"4.1.1";"";0;0;0;0;0
673;"Desarrollar evaluaciones diagnósticas de las prácticas docentes, directiva y de apoyo en educación básica y media superior con carácter diagnóstico y formativo.";"330";"2024-01-11";"Superusuario";640;"4.1.2";"";0;0;0;0;0
674;"Sistematizar información sobre formación continua y desarrollo profesional de docentes de educación básica y media superior.";"340";"2024-01-11";"Superusuario";640;"4.1.3";"";0;0;0;0;0
675;"Procesar resultados de los procesos de selección para la admisión, promoción y reconocimiento.";"350";"2024-01-11";"Superusuario";640;"4.1.4";"";0;0;0;0;0
676;"Integrar información sobre la oferta de formación continua de docentes en educación básica y educación media superior de las autoridades educativas federal, de los estados, de la Ciudad de México y de los organismos descentralizados y sus características.";"360";"2024-01-11";"Superusuario";640;"4.1.5";"";0;0;0;0;0
677;"Favorecer la articulación de las acciones de formación continua y desarrollo profesional docente desarrolladas por las autoridades de educación básica y educación media superior del país, las instituciones de educación superior y las organizaciones de la sociedad civil.";"370";"2024-01-11";"Superusuario";640;"4.2.1";"";0;0;0;0;0
678;"Emitir lineamientos y criterios que regulen los procesos de evaluación, formación continua y desarrollo profesional docente a los que se sujetarán las autoridades educativas federal, de los estados, de la Ciudad de México y de los organismos descentralizados.";"380";"2024-01-11";"Superusuario";640;"4.2.2";"";0;0;0;0;0
679;"Formular programas de formación continua y desarrollo profesional docentes, técnico- docentes, directivos, personal de apoyo y equipos técnicos de educación básica y media superior para su implementación por parte de las autoridades educativas federal y locales y de los organismos descentralizados.";"390";"2024-01-11";"Superusuario";640;"4.2.3";"";0;0;0;0;0
680;"Desarrollar materiales y recursos educativos que fortalezcan las acciones para la formación continua de docentes en educación básica y educación media superior.";"400";"2024-01-11";"Superusuario";640;"4.3.1";"";0;0;0;0;0
681;"Establecer mecanismos de monitoreo y actualización de los lineamientos, criterios y programas de formación continua y desarrollo profesional docente que emita la Comisión Nacional para la Mejora Continua de la Educación.";"410";"2024-01-11";"Superusuario";640;"4.3.2";"";0;0;0;0;0
682;"Llevar a cabo estudios e investigaciones especializadas sobre los instrumentos de gestión pública e intervenciones educativas relevantes que orientan el desarrollo de las políticas de educación básica y media superior.";"420";"2024-01-11";"Superusuario";640;"5.1.1";"";0;0;0;0;0
683;"Desarrollar evaluaciones sobre el diseño, implementación y resultados de las políticas de educación básica y media superior.";"430";"2024-01-11";"Superusuario";640;"5.1.2";"";0;0;0;0;0
684;"Fortalecer el marco regulatorio para el desarrollo de evaluaciones, estudios e investigaciones especializadas que se desarrollen al interior del SEN.";"440";"2024-01-11";"Superusuario";640;"5.2.1";"";0;0;0;0;0
685;"Establecer criterios para orientar el trabajo de las instancias evaluadoras en educación básica y media superior.";"450";"2024-01-11";"Superusuario";640;"5.2.2";"";0;0;0;0;0
